duration_ms,track_genre,popularity,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,time_signature
0.44783226461905246,ambient,0.0,False,0.0877,0.0452,0.4444444444444444,0.0431,0.988,0.936,0.109,0.0353,0.3333333333333333,0,0.8
0.4933614604181513,ambient,0.6741573033707865,False,0.504,0.327,0.7777777777777777,0.0367,0.902,7.63e-06,0.445,0.299,0.6666666666666666,1,0.8
0.6250524067910281,ambient,0.2584269662921348,False,0.0655,0.202,0.4444444444444444,0.0512,0.855,0.812,0.114,0.0389,0.3333333333333333,1,0.6000000000000001
0.587480039831763,ambient,0.6067415730337078,False,0.385,0.437,0.5555555555555556,0.0422,0.137,0.889,0.132,0.224,0.7777777777777777,0,0.8
0.3781071504815001,ambient,0.3707865168539326,False,0.182,0.242,0.6666666666666666,0.0442,0.922,0.872,0.101,0.074,0.5555555555555556,1,0.2
0.516726533618133,ambient,0.5617977528089888,False,0.397,0.0496,0.5555555555555556,0.0344,0.981,0.922,0.109,0.174,0.6666666666666666,1,0.8
0.49367539807878025,ambient,0.5168539325842696,False,0.108,0.24,0.6666666666666666,0.0309,0.531,0.167,0.13,0.0381,0.3333333333333333,1,0.8
0.4361295933254805,ambient,0.033707865168539325,False,0.537,0.302,0.6666666666666666,0.0324,0.738,0.905,0.122,0.413,0.5555555555555556,1,0.8
0.4279725405382746,ambient,0.5393258426966292,False,0.408,0.136,0.5555555555555556,0.0319,0.869,0.906,0.243,0.108,0.4444444444444444,1,0.8
0.40882907986509265,ambient,0.6629213483146067,False,0.246,0.111,0.4444444444444444,0.0443,0.913,0.871,0.11,0.137,0.5555555555555556,1,0.8
0.5100371338043708,ambient,0.696629213483146,False,0.307,0.00229,0.2222222222222222,0.0519,0.992,0.931,0.098,0.281,0.3333333333333333,1,1.0
0.5331269858331398,ambient,0.5056179775280899,False,0.478,0.176,0.5555555555555556,0.0342,0.948,0.943,0.081,0.0378,0.5555555555555556,0,0.6000000000000001
0.4229297099343694,ambient,0.0,False,0.181,0.135,0.5555555555555556,0.0394,0.28,0.888,0.12,0.0307,0.3333333333333333,0,0.8
0.633984288785769,ambient,0.5280898876404494,False,0.513,0.185,0.4444444444444444,0.0348,0.967,0.897,0.101,0.0341,0.4444444444444444,1,0.8
0.5616103027424564,ambient,0.24719101123595505,False,0.417,0.49,0.6666666666666666,0.0514,0.246,0.432,0.065,0.121,0.4444444444444444,0,0.8
0.5020609868790773,ambient,0.5280898876404494,False,0.333,0.436,0.7777777777777777,0.029,0.876,0.0179,0.0808,0.149,0.6666666666666666,1,0.6000000000000001
0.5793885055837058,ambient,0.5168539325842696,False,0.174,0.235,0.6666666666666666,0.0422,0.228,0.894,0.113,0.0347,0.5555555555555556,1,0.8
0.4693875253063462,ambient,0.4382022471910112,False,0.167,0.0709,0.4444444444444444,0.0341,0.967,0.958,0.107,0.0391,0.5555555555555556,1,0.8
0.44991591824875865,ambient,0.4831460674157303,False,0.0976,0.255,0.5555555555555556,0.0759,0.777,0.935,0.148,0.0367,0.3333333333333333,1,0.8
0.6180053048858829,ambient,0.4943820224719101,False,0.52,0.37,0.6666666666666666,0.0292,0.0101,0.849,0.0743,0.0375,0.6666666666666666,1,0.8
0.4700454340267082,ambient,0.5842696629213483,False,0.273,0.0338,0.2222222222222222,0.0343,0.984,0.878,0.105,0.134,0.6666666666666666,0,0.6000000000000001
0.6039142884317186,ambient,0.0,False,0.665,0.236,0.6666666666666666,0.0291,0.612,0.842,0.101,0.0605,0.6666666666666666,1,0.8
0.2683465926622226,ambient,0.6179775280898876,False,0.0936,0.0204,0.3333333333333333,0.042,0.995,0.936,0.139,0.291,0.3333333333333333,0,0.8
0.5047319125551479,ambient,0.6629213483146067,True,0.454,0.287,0.7777777777777777,0.0289,0.779,0.753,0.131,0.054,0.6666666666666666,1,0.8
0.3564397992067603,ambient,0.5730337078651685,False,0.446,0.0646,0.3333333333333333,0.0451,0.869,0.911,0.1,0.148,0.5555555555555556,0,0.8
0.3300932603980766,ambient,0.5617977528089888,False,0.233,0.0369,0.4444444444444444,0.0363,0.99,0.909,0.098,0.0582,0.3333333333333333,1,0.8
0.5619535890812615,ambient,0.5730337078651685,False,0.3,0.00305,0.3333333333333333,0.0627,0.992,0.928,0.0805,0.0502,0.6666666666666666,0,0.6000000000000001
0.48074988291730447,ambient,0.5617977528089888,False,0.435,0.669,0.7777777777777777,0.123,0.737,0.00152,0.106,0.0734,0.6666666666666666,0,0.8
0.5610230337949087,ambient,0.033707865168539325,False,0.614,0.188,0.6666666666666666,0.0401,0.967,0.926,0.119,0.18,0.5555555555555556,1,0.6000000000000001
0.5064970448090542,ambient,0.5955056179775281,False,0.175,0.212,0.6666666666666666,0.0374,0.85,0.86,0.0979,0.128,0.6666666666666666,1,0.6000000000000001
0.41919731461829857,ambient,0.696629213483146,False,0.336,0.044,0.3333333333333333,0.0456,0.982,0.96,0.221,0.0666,0.4444444444444444,0,0.8
0.41433308703979854,ambient,0.6404494382022472,False,0.269,0.0155,0.4444444444444444,0.032,0.974,0.925,0.11,0.24,0.3333333333333333,1,0.8
0.3707076751550269,ambient,0.6292134831460674,False,0.324,0.0379,0.4444444444444444,0.0554,0.987,0.907,0.0756,0.0383,0.5555555555555556,1,0.8
0.47143000213343944,ambient,0.5617977528089888,False,0.0602,0.0276,0.5555555555555556,0.0528,0.979,0.962,0.101,0.0356,0.3333333333333333,0,0.6000000000000001
0.36321698330256114,ambient,0.550561797752809,False,0.47,0.072,0.5555555555555556,0.037,0.993,0.957,0.0929,0.477,0.5555555555555556,1,0.6000000000000001
0.4002502627440072,ambient,0.5955056179775281,False,0.435,0.0564,0.4444444444444444,0.0369,0.99,0.943,0.113,0.127,0.5555555555555556,0,0.8
0.31189285123358523,ambient,0.5617977528089888,False,0.324,0.0438,0.3333333333333333,0.0401,0.993,0.937,0.0713,0.307,0.5555555555555556,0,0.8
0.47337259581915525,ambient,0.5280898876404494,False,0.542,0.643,0.7777777777777777,0.0394,0.0954,0.0,0.115,0.237,0.6666666666666666,1,0.8
0.5487434245644245,ambient,0.42696629213483145,False,0.621,0.504,0.6666666666666666,0.0286,0.771,0.736,0.284,0.0564,0.4444444444444444,0,0.8
0.466784358359547,ambient,0.5955056179775281,False,0.214,0.0733,0.5555555555555556,0.0408,0.944,0.885,0.0691,0.039,0.6666666666666666,1,1.0
0.46136311855131185,ambient,0.5842696629213483,False,0.254,0.131,0.5555555555555556,0.0332,0.84,0.899,0.0777,0.0372,0.6666666666666666,0,0.8
0.45944566666071296,ambient,0.5056179775280899,False,0.418,0.051,0.4444444444444444,0.0353,0.992,0.936,0.107,0.236,0.6666666666666666,0,0.8
0.35970925874254966,ambient,0.6067415730337078,False,0.494,0.0345,0.5555555555555556,0.0374,0.985,0.952,0.223,0.192,0.3333333333333333,0,0.8
0.45128631636721206,ambient,0.651685393258427,False,0.321,0.00611,0.2222222222222222,0.0362,0.995,0.908,0.09,0.0693,0.4444444444444444,0,0.8
0.3608966889844729,ambient,0.5842696629213483,False,0.201,0.0332,0.3333333333333333,0.0516,0.863,0.986,0.11,0.0315,0.3333333333333333,1,0.8
0.47176714797826236,ambient,0.6067415730337078,False,0.401,0.0949,0.3333333333333333,0.0583,0.985,0.883,0.0995,0.0293,0.4444444444444444,1,0.8
0.5410834603567767,ambient,0.348314606741573,False,0.108,0.0172,0.4444444444444444,0.0462,0.96,0.981,0.0882,0.0705,0.3333333333333333,0,0.8
0.31875918060821595,ambient,0.6292134831460674,False,0.499,0.353,0.6666666666666666,0.0352,0.961,0.856,0.154,0.199,0.4444444444444444,1,0.6000000000000001
0.4233202770822797,ambient,0.550561797752809,False,0.0789,0.16,0.5555555555555556,0.0362,0.733,0.786,0.0943,0.0409,0.2222222222222222,1,0.8
0.43892355845743847,ambient,0.6404494382022472,False,0.543,0.507,0.7777777777777777,0.0269,0.374,0.0343,0.11,0.193,0.4444444444444444,1,0.8
0.37889586264043285,ambient,0.5280898876404494,False,0.192,0.0777,0.5555555555555556,0.038,0.986,0.916,0.0485,0.154,0.4444444444444444,1,0.8
0.24359958782057944,ambient,0.5730337078651685,False,0.484,0.698,0.5555555555555556,0.431,0.987,0.819,0.0833,0.64,0.5555555555555556,1,1.0
0.48908277386663324,ambient,0.5056179775280899,False,0.578,0.547,0.6666666666666666,0.032,0.564,0.853,0.112,0.0679,0.5555555555555556,0,0.8
0.3454131489682726,ambient,0.5842696629213483,False,0.431,0.0775,0.4444444444444444,0.0706,0.996,0.933,0.0806,0.29,0.3333333333333333,1,0.8
0.3441924777614722,ambient,0.5842696629213483,False,0.679,0.0809,0.5555555555555556,0.0583,0.994,0.942,0.0969,0.195,0.6666666666666666,1,0.8
0.3764283122902712,ambient,0.42696629213483145,False,0.354,0.301,0.6666666666666666,0.0373,0.41,0.509,0.084,0.111,0.5555555555555556,1,0.6000000000000001
0.5085985736330567,ambient,0.2696629213483146,False,0.37,0.624,0.7777777777777777,0.0276,0.417,0.0138,0.12,0.167,0.6666666666666666,1,0.8
0.310150654194556,ambient,0.6292134831460674,False,0.699,0.18,0.5555555555555556,0.0731,0.99,0.836,0.0649,0.268,0.6666666666666666,0,0.8
0.43752230633791234,ambient,0.5730337078651685,False,0.15,0.106,0.4444444444444444,0.0356,0.985,0.923,0.108,0.351,0.7777777777777777,1,0.6000000000000001
0.47159187777110256,ambient,0.5617977528089888,False,0.185,0.0535,0.4444444444444444,0.0435,0.975,0.953,0.0998,0.0849,0.8888888888888888,1,0.6000000000000001
0.45633429450585616,ambient,0.5955056179775281,False,0.567,0.344,0.6666666666666666,0.0326,0.91,0.121,0.107,0.272,0.5555555555555556,0,0.6000000000000001
0.4589834297253099,ambient,0.5056179775280899,False,0.244,0.16,0.6666666666666666,0.0345,0.971,0.772,0.387,0.0776,0.3333333333333333,1,0.6000000000000001
0.24238493167971464,ambient,0.2808988764044944,False,0.774,0.577,0.6666666666666666,0.0446,0.0735,0.857,0.385,0.305,0.5555555555555556,1,0.8
0.39997462810727047,ambient,0.5730337078651685,False,0.249,0.00248,0.3333333333333333,0.036,0.994,0.931,0.118,0.0788,0.3333333333333333,1,0.8
0.418909482462833,ambient,0.5730337078651685,False,0.366,0.037,0.4444444444444444,0.0385,0.992,0.914,0.118,0.165,0.2222222222222222,1,0.8
0.4762771109767354,ambient,0.4157303370786517,False,0.578,0.162,0.7777777777777777,0.0374,0.74,0.0,0.178,0.195,0.6666666666666666,1,0.8
0.44149614670343773,ambient,0.6853932584269663,False,0.263,0.009,0.2222222222222222,0.0515,0.995,0.946,0.0881,0.156,0.3333333333333333,1,0.2
0.3106756330220435,ambient,0.5617977528089888,False,0.265,0.0838,0.4444444444444444,0.0349,0.99,0.848,0.101,0.239,0.6666666666666666,1,0.8
0.3657542587768656,ambient,0.6067415730337078,False,0.277,0.226,0.5555555555555556,0.0349,0.977,0.897,0.108,0.222,0.6666666666666666,1,0.8
0.4692010773474209,ambient,0.2808988764044944,False,0.361,0.00189,0.3333333333333333,0.0493,0.986,0.835,0.0898,0.179,0.4444444444444444,1,0.8
0.3830027583086615,ambient,0.6629213483146067,False,0.392,0.018,0.4444444444444444,0.0375,0.995,0.903,0.0954,0.14,0.3333333333333333,1,0.6000000000000001
0.6145498361726838,ambient,0.4157303370786517,False,0.0791,0.0979,0.5555555555555556,0.0404,0.942,0.902,0.0752,0.0337,0.3333333333333333,1,0.6000000000000001
0.2842881549036895,ambient,0.0,False,0.18,0.00656,0.2222222222222222,0.0369,0.995,0.956,0.107,0.0399,0.2222222222222222,0,0.8
0.4046485472180823,ambient,0.4943820224719101,False,0.202,0.238,0.6666666666666666,0.0338,0.727,0.938,0.126,0.0383,0.4444444444444444,1,0.6000000000000001
0.5885844821200532,ambient,0.5056179775280899,False,0.228,0.082,0.5555555555555556,0.033,0.931,0.896,0.0879,0.0389,0.3333333333333333,1,1.0
0.4292286608098217,ambient,0.5056179775280899,False,0.0844,0.13,0.6666666666666666,0.0424,0.889,0.874,0.0887,0.0501,0.7777777777777777,1,0.6000000000000001
0.31772555705343786,ambient,0.651685393258427,False,0.309,0.0278,0.2222222222222222,0.043,0.988,0.952,0.081,0.24,0.5555555555555556,0,0.8
0.48163931443426744,ambient,0.696629213483146,False,0.467,0.157,0.7777777777777777,0.0336,0.974,1.46e-06,0.0816,0.277,0.5555555555555556,1,0.8
0.5597817791739228,ambient,0.5168539325842696,False,0.213,0.128,0.5555555555555556,0.0388,0.915,0.868,0.103,0.0362,0.4444444444444444,0,1.0
0.5493969120940569,ambient,0.5056179775280899,False,0.505,0.904,0.8888888888888888,0.0781,0.0494,0.854,0.072,0.237,0.5555555555555556,0,0.8
0.48578763007634373,ambient,0.5955056179775281,False,0.496,0.0936,0.5555555555555556,0.0359,0.43,0.94,0.0997,0.0308,0.5555555555555556,0,0.8
0.4490164238455221,ambient,0.5617977528089888,False,0.467,0.532,0.7777777777777777,0.0339,0.897,0.144,0.101,0.121,0.3333333333333333,1,0.8
0.634104367488304,ambient,0.3146067415730337,False,0.164,0.858,0.7777777777777777,0.0374,2.52e-05,0.889,0.102,0.0336,0.4444444444444444,0,0.8
0.46731628481900467,ambient,0.449438202247191,False,0.568,0.18,0.6666666666666666,0.0364,0.935,6.11e-06,0.0938,0.123,0.5555555555555556,1,0.8
0.46377050101728745,ambient,0.47191011235955055,False,0.355,0.297,0.7777777777777777,0.0314,0.936,0.545,0.129,0.0627,0.4444444444444444,0,0.8
0.4499518062306107,ambient,0.4831460674157303,False,0.181,0.0167,0.4444444444444444,0.0355,0.974,0.862,0.0723,0.0475,0.2222222222222222,1,0.8
0.33486423401531207,ambient,0.6292134831460674,False,0.126,0.0805,0.3333333333333333,0.0413,0.996,0.852,0.0976,0.124,1.0,1,1.0
0.39742366185674705,ambient,0.6179775280898876,False,0.214,0.00144,0.1111111111111111,0.0487,0.995,0.968,0.0998,0.0866,0.3333333333333333,1,0.8
0.5983232805650114,ambient,0.6292134831460674,False,0.0746,0.156,0.4444444444444444,0.0393,0.863,0.919,0.105,0.0463,0.3333333333333333,0,1.0
0.5184369704838776,ambient,0.4831460674157303,False,0.666,0.518,0.7777777777777777,0.035,0.0646,0.825,0.152,0.277,0.5555555555555556,1,0.8
0.49826103112457343,ambient,0.5730337078651685,False,0.295,0.0326,0.3333333333333333,0.0566,0.994,0.931,0.15,0.0999,0.5555555555555556,1,0.8
0.5069227026807761,ambient,0.20224719101123595,False,0.25,0.656,0.7777777777777777,0.0317,0.229,0.82,0.0956,0.15,0.4444444444444444,1,0.8
0.37694106969456165,ambient,0.4157303370786517,False,0.395,0.00515,0.4444444444444444,0.0807,0.996,0.939,0.0675,0.138,0.2222222222222222,1,0.8
0.37445226102165163,ambient,0.5056179775280899,False,0.567,0.207,0.5555555555555556,0.037,0.963,0.925,0.105,0.151,0.6666666666666666,0,0.6000000000000001
0.5104958941518412,ambient,0.0,False,0.0688,0.237,0.5555555555555556,0.0408,0.64,0.977,0.099,0.0363,0.3333333333333333,0,0.8
0.5531654871951623,ambient,0.5842696629213483,False,0.483,0.623,0.6666666666666666,0.0376,0.651,0.883,0.134,0.376,0.4444444444444444,0,0.8
0.4723507018385402,ambient,0.42696629213483145,False,0.202,0.273,0.5555555555555556,0.0347,0.603,0.779,0.0831,0.0478,0.4444444444444444,1,0.8
0.3022928649948464,ambient,0.651685393258427,False,0.517,0.41,0.5555555555555556,0.0393,0.964,0.924,0.119,0.317,0.4444444444444444,0,0.8
0.4633949438756835,ambient,0.6292134831460674,False,0.417,0.0939,0.5555555555555556,0.0402,0.984,0.826,0.0903,0.0384,0.3333333333333333,1,0.8
0.45357590015883975,ambient,0.4831460674157303,False,0.143,0.13,0.5555555555555556,0.0373,0.918,0.589,0.11,0.0367,0.2222222222222222,1,0.8
0.5128915817699364,ambient,0.21348314606741572,False,0.167,0.0435,0.4444444444444444,0.0387,0.956,0.803,0.0901,0.0373,0.5555555555555556,1,1.0
0.513438397671516,ambient,0.550561797752809,False,0.538,0.431,0.7777777777777777,0.0249,0.628,0.68,0.11,0.124,0.4444444444444444,1,0.8
0.46965113379017964,ambient,0.6292134831460674,False,0.409,0.0523,0.4444444444444444,0.0343,0.993,0.943,0.117,0.344,0.6666666666666666,1,0.6000000000000001
0.548324635450633,ambient,0.6853932584269663,False,0.452,0.131,0.6666666666666666,0.0324,0.47,0.898,0.0604,0.143,0.5555555555555556,0,0.6000000000000001
0.4800190756438458,ambient,0.6067415730337078,False,0.478,0.181,0.7777777777777777,0.0327,0.975,3.37e-06,0.0795,0.279,0.5555555555555556,1,0.8
0.5051570464575152,ambient,0.4831460674157303,False,0.375,0.13,0.5555555555555556,0.0366,0.986,0.0281,0.0936,0.0751,0.5555555555555556,1,0.8
0.45489394230314817,ambient,0.5393258426966292,False,0.419,0.128,0.6666666666666666,0.0519,0.966,0.0,0.134,0.362,0.6666666666666666,1,0.8
0.39037198791054806,ambient,0.5730337078651685,False,0.444,0.0508,0.3333333333333333,0.0395,0.993,0.894,0.0983,0.271,0.6666666666666666,1,0.6000000000000001
0.4276140869246472,ambient,0.033707865168539325,False,0.482,0.61,0.6666666666666666,0.0817,0.738,0.897,0.302,0.485,0.7777777777777777,0,0.8
0.4173295205458434,ambient,0.4157303370786517,False,0.325,0.469,0.7777777777777777,0.0309,0.243,0.736,0.077,0.275,0.3333333333333333,0,0.8
0.49292997894487733,ambient,0.5393258426966292,False,0.3,0.0296,0.4444444444444444,0.0355,0.975,0.913,0.0786,0.0798,0.3333333333333333,0,0.8
0.49175865824362486,ambient,0.5842696629213483,False,0.281,0.339,0.7777777777777777,0.0288,0.793,0.903,0.108,0.163,0.5555555555555556,1,0.8
0.4353510436749355,ambient,0.4831460674157303,False,0.502,0.33,0.7777777777777777,0.0326,0.913,1.7e-06,0.0717,0.24,0.5555555555555556,1,0.8
0.3460679287825479,ambient,0.2808988764044944,False,0.436,0.0949,0.5555555555555556,0.0482,0.992,0.938,0.0994,0.0338,0.7777777777777777,1,0.6000000000000001
0.5268126971857368,ambient,0.20224719101123595,False,0.573,0.287,0.7777777777777777,0.0337,0.79,0.0,0.111,0.108,0.5555555555555556,1,0.6000000000000001
0.30697855527565343,ambient,0.6179775280898876,False,0.515,0.39,0.7777777777777777,0.0275,0.706,0.000684,0.137,0.0718,0.4444444444444444,0,0.6000000000000001
0.3507983472283116,ambient,0.696629213483146,False,0.166,0.00225,0.2222222222222222,0.0507,0.988,0.946,0.108,0.0541,0.3333333333333333,1,0.8
0.4175438276705843,ambient,0.5730337078651685,False,0.148,0.25,0.6666666666666666,0.0334,0.906,0.775,0.12,0.162,0.7777777777777777,1,0.6000000000000001
0.3211974621446463,ambient,0.6067415730337078,False,0.528,0.00779,0.4444444444444444,0.091,0.993,0.959,0.151,0.48,0.6666666666666666,1,0.8
0.5385972663453686,ambient,0.2584269662921348,False,0.483,0.578,0.7777777777777777,0.0344,0.0978,0.505,0.0895,0.135,0.5555555555555556,0,0.8
0.4987041966639927,ambient,0.5280898876404494,False,0.465,0.619,0.7777777777777777,0.0447,0.758,0.916,0.108,0.0544,0.5555555555555556,1,0.8
0.5144199554862174,ambient,0.5617977528089888,False,0.369,0.46,0.7777777777777777,0.0274,0.0205,0.473,0.109,0.173,0.4444444444444444,1,0.8
0.44247813837656924,ambient,0.4831460674157303,False,0.328,0.166,0.5555555555555556,0.0413,0.983,0.884,0.0931,0.172,0.3333333333333333,1,0.8
0.4290809146364234,ambient,0.6067415730337078,False,0.346,0.0706,0.2222222222222222,0.0534,0.97,0.929,0.1,0.182,0.5555555555555556,0,0.2
0.4183079298807133,ambient,0.6853932584269663,False,0.107,0.0214,0.3333333333333333,0.0473,0.963,0.877,0.107,0.064,0.7777777777777777,0,0.6000000000000001
0.2724622710664879,ambient,0.6179775280898876,False,0.183,0.0896,0.4444444444444444,0.0486,0.989,0.899,0.107,0.0326,0.3333333333333333,1,0.6000000000000001
0.5040870151689996,ambient,0.6404494382022472,False,0.0911,0.163,0.5555555555555556,0.0382,0.945,0.965,0.0975,0.0393,0.2222222222222222,1,0.8
0.5132391673882468,ambient,0.6067415730337078,False,0.393,0.0429,0.4444444444444444,0.0341,0.992,0.925,0.0821,0.0394,0.6666666666666666,0,0.8
0.4228381801084051,ambient,0.6292134831460674,False,0.305,0.0501,0.3333333333333333,0.0413,0.967,0.88,0.0877,0.166,0.8888888888888888,1,0.6000000000000001
0.6305050865630566,ambient,0.5730337078651685,False,0.599,0.406,0.5555555555555556,0.0368,0.822,0.933,0.112,0.326,0.6666666666666666,0,0.8
0.3398221004627757,ambient,0.4943820224719101,False,0.376,0.0273,0.5555555555555556,0.034,0.988,0.0916,0.119,0.185,0.4444444444444444,1,0.8
0.42710761376332274,ambient,0.6292134831460674,False,0.412,0.00313,0.2222222222222222,0.0579,0.99,0.96,0.0883,0.12,0.4444444444444444,0,0.8
0.5144287858297973,ambient,0.5056179775280899,False,0.382,0.533,0.7777777777777777,0.0277,0.471,0.688,0.14,0.276,0.3333333333333333,1,0.8
0.4124180228207863,ambient,0.5617977528089888,False,0.403,0.0217,0.4444444444444444,0.0502,0.994,0.953,0.109,0.0652,0.3333333333333333,1,0.8
0.42119116513618904,ambient,0.5617977528089888,False,0.14,0.0739,0.5555555555555556,0.0437,0.916,0.947,0.0961,0.0313,0.6666666666666666,0,0.6000000000000001
0.5872124195195334,ambient,0.3033707865168539,False,0.469,0.373,0.7777777777777777,0.0311,0.803,0.168,0.133,0.0474,0.5555555555555556,1,0.6000000000000001
0.43772191014502004,ambient,0.6179775280898876,False,0.0975,0.0077,0.2222222222222222,0.0471,0.988,0.83,0.0603,0.0989,0.4444444444444444,0,0.8
0.35353524810441517,ambient,0.6404494382022472,False,0.299,0.0264,0.4444444444444444,0.0469,0.995,0.882,0.073,0.235,0.7777777777777777,0,1.0
0.5346253624265742,ambient,0.651685393258427,False,0.242,0.154,0.4444444444444444,0.0564,0.975,0.897,0.0964,0.0489,0.5555555555555556,1,0.6000000000000001
0.34783190159913246,ambient,0.6179775280898876,False,0.176,0.00998,0.4444444444444444,0.0456,0.973,0.854,0.0842,0.0385,0.3333333333333333,1,0.8
0.37374890529275984,ambient,0.6067415730337078,False,0.434,0.00159,0.2222222222222222,0.0439,0.983,0.785,0.118,0.18,0.3333333333333333,1,1.0
0.5906238953101335,ambient,0.449438202247191,False,0.541,0.421,0.6666666666666666,0.0337,0.773,0.749,0.118,0.154,0.4444444444444444,0,0.8
0.541054560462245,ambient,0.3595505617977528,False,0.482,0.552,0.6666666666666666,0.0424,0.418,0.617,0.0728,0.0948,0.4444444444444444,1,0.8
0.30226672993405757,ambient,0.33707865168539325,False,0.354,0.0592,0.5555555555555556,0.0474,0.99,0.968,0.104,0.0779,0.5555555555555556,1,0.2
0.3533482767245726,ambient,0.6179775280898876,False,0.193,0.335,0.7777777777777777,0.0314,0.852,0.131,0.117,0.254,0.2222222222222222,0,0.8
0.36595595641864564,ambient,0.6629213483146067,False,0.509,0.126,0.4444444444444444,0.0359,0.995,0.942,0.121,0.34,0.3333333333333333,1,0.6000000000000001
0.36427022147299315,ambient,0.3033707865168539,False,0.263,0.0177,0.3333333333333333,0.0412,0.992,0.906,0.119,0.173,0.3333333333333333,0,0.2
0.48388143222246827,ambient,0.2808988764044944,False,0.567,0.476,0.7777777777777777,0.0294,0.527,0.603,0.103,0.279,0.5555555555555556,1,0.8
0.5045722323843003,ambient,0.2584269662921348,False,0.438,0.389,0.6666666666666666,0.0403,0.888,0.885,0.106,0.23,0.3333333333333333,0,0.8
0.5232329249815098,ambient,0.5393258426966292,False,0.282,0.154,0.5555555555555556,0.0444,0.833,0.88,0.0809,0.0383,0.6666666666666666,1,0.8
0.5894777442937906,ambient,0.6179775280898876,False,0.248,0.0318,0.4444444444444444,0.0447,0.926,0.954,0.111,0.0756,0.6666666666666666,0,0.6000000000000001
0.4131368768316044,ambient,0.5617977528089888,False,0.2,0.0132,0.4444444444444444,0.0352,0.974,0.868,0.119,0.123,0.2222222222222222,0,0.6000000000000001
0.4499275826148095,ambient,0.5168539325842696,False,0.429,0.292,0.7777777777777777,0.0278,0.725,2.1e-05,0.0887,0.0352,0.3333333333333333,1,0.8
0.5240845019784879,ambient,0.5617977528089888,False,0.332,0.101,0.4444444444444444,0.0406,0.985,0.947,0.107,0.185,0.6666666666666666,1,0.6000000000000001
0.4686948545029499,ambient,0.5617977528089888,False,0.222,0.11,0.5555555555555556,0.0377,0.979,0.902,0.128,0.0638,0.4444444444444444,0,1.0
0.4828020459182314,ambient,0.6629213483146067,False,0.449,0.383,0.7777777777777777,0.0278,0.145,0.565,0.0846,0.311,0.4444444444444444,1,0.8
0.4219872615863829,ambient,0.5730337078651685,False,0.564,0.227,0.6666666666666666,0.0407,0.963,0.000824,0.0601,0.222,0.5555555555555556,1,0.8
0.4739290276554602,ambient,0.3033707865168539,False,0.36,0.111,0.4444444444444444,0.0358,0.977,0.93,0.0825,0.0998,0.5555555555555556,1,0.8
0.4072680186182427,ambient,0.5056179775280899,False,0.377,0.0414,0.4444444444444444,0.0413,0.991,0.944,0.107,0.194,0.4444444444444444,1,0.8
0.43834140499104723,ambient,0.4382022471910112,False,0.181,0.0203,0.4444444444444444,0.0351,0.976,0.852,0.0808,0.0361,0.3333333333333333,1,0.2
0.4433814413222086,ambient,0.6179775280898876,False,0.613,0.314,0.7777777777777777,0.031,0.975,8.41e-06,0.0946,0.421,0.6666666666666666,1,0.8
0.289214137584183,ambient,0.449438202247191,False,0.145,0.126,0.5555555555555556,0.0356,0.853,0.98,0.113,0.0278,0.2222222222222222,1,0.6000000000000001
0.4794197972606735,ambient,0.4943820224719101,False,0.179,0.27,0.6666666666666666,0.0325,0.39,0.138,0.118,0.119,0.4444444444444444,0,0.8
